BCCvolume_pa_difference,BCCefflatcnt_max_value,BCCefflatcnt_difference,BCCvolume_pa_max_value,n_ws^third_difference,CovalentRadius_difference,ICSDVolume_max_value,AtomicRadii_difference,AtomicRadii_max_value,CovalentRadius_max_value,ICSDVolume_difference,valence_max_value,MendeleevNumber_arithmetic_average,NdUnfilled_arithmetic_average,GSenergy_pa_max_value,BCCenergy_pa_max_value,GSenergy_pa_min_value,valence_arithmetic_average,BCCfermi_arithmetic_average,BCCenergy_pa_min_value,valence_composition_average,ElasticModulus_difference,BCCfermi_composition_average,MendeleevNumber_composition_average,n_ws^third_arithmetic_average
12.32,6.7997693120000005,1.904897543,19.65,0.1499999999999999,78.0,21.5,0.7590000000000001,1.489,144.0,4.899999999999999,3.0,76.66666666666666,0.0,-0.812174225,-0.74033904,-0.812174225,2.333333333333333,4.925300406666667,-0.74033904,2.2,8.5,4.184593644,80.80000000000003,0.8766666666666667
12.32,6.7997693120000005,1.904897543,19.65,0.53,78.0,21.5,0.7590000000000001,1.489,144.0,9.8,6.0,70.66666666666666,1.3333333333333333,-0.812174225,-0.74033904,-0.812174225,3.333333333333333,4.487773743333333,-0.74033904,2.8,149.0,3.9220776460000004,77.2,1.0033333333333334
12.32,6.7997693120000005,1.904897543,19.65,0.6100000000000001,85.0,21.5,0.7590000000000001,1.489,151.0,6.800000000000002,7.0,70.33333333333333,1.6666666666666667,-0.812174225,-0.74033904,-0.812174225,3.6666666666666665,5.25284175,-0.74033904,3.0,399.0,4.38111845,77.0,1.03
12.32,6.7997693120000005,1.904897543,19.65,0.3700000000000001,78.0,21.5,0.7590000000000001,1.489,144.0,9.3,7.0,69.66666666666666,1.6666666666666667,-0.812174225,-0.74033904,-0.812174225,3.6666666666666665,4.862256826666666,-0.74033904,3.0,136.0,4.146767496000002,76.6,0.95
12.32,6.7997693120000005,1.904897543,19.65,0.5700000000000001,96.0,21.5,0.7590000000000001,1.489,162.0,5.699999999999998,6.0,69.33333333333333,2.0,-0.812174225,-0.74033904,-0.812174225,3.333333333333333,4.797101436666667,-0.74033904,2.8,339.0,4.107674262,76.4,1.0166666666666666
12.32,6.7997693120000005,1.904897543,19.65,0.53,88.0,21.5,0.7590000000000001,1.489,154.0,6.0,6.0,69.0,1.6666666666666667,-0.812174225,-0.74033904,-0.812174225,3.333333333333333,5.21627522,-0.74033904,2.8,260.0,4.359178532,76.2,1.0033333333333334
12.32,6.7997693120000005,1.904897543,19.65,0.3899999999999999,104.0,21.5,0.7590000000000001,1.489,170.0,4.199999999999998,5.0,68.33333333333333,2.333333333333333,-0.812174225,-0.74033904,-0.812174225,3.0,4.149357116666667,-0.74033904,2.6,121.0,3.71902767,75.80000000000003,0.9566666666666668
12.32,6.7997693120000005,1.904897543,19.65,0.3999999999999999,87.0,21.5,0.7590000000000001,1.489,153.0,7.699999999999998,5.0,67.66666666666666,2.333333333333333,-0.812174225,-0.74033904,-0.812174225,3.0,4.488949926666667,-0.74033904,2.6,67.0,3.922783356,75.4,0.96
12.32,6.7997693120000005,1.904897543,19.65,0.3999999999999999,98.0,21.5,0.7590000000000001,1.489,164.0,4.199999999999998,5.0,68.0,2.0,-0.812174225,-0.74033904,-0.812174225,3.0,3.9712166233333335,-0.74033904,2.6,42.0,3.612143374,75.6,0.96
12.32,6.7997693120000005,1.904897543,19.65,0.28,94.0,21.5,0.7590000000000001,1.489,160.0,4.199999999999998,4.0,66.66666666666666,2.6666666666666665,-0.812174225,-0.74033904,-0.812174225,2.6666666666666665,3.32932625,-0.74033904,2.4000000000000004,48.0,3.22700915,74.80000000000003,0.92
15.42,7.140036982000001,2.245165213,22.75,0.16999999999999993,109.0,23.2,0.8700000000000001,1.6,175.0,5.899999999999999,4.0,67.0,2.6666666666666665,-0.812174225,-0.74033904,-0.812174225,2.6666666666666665,3.74662615,-0.74033904,2.4000000000000004,32.0,3.47738909,75.0,0.8833333333333333
14.87,7.08202821,2.187156441,22.2,0.030000000000000027,104.0,24.9,0.8760000000000001,1.6059999999999999,170.0,7.599999999999998,3.0,56.0,3.0,-0.812174225,-0.74033904,-0.812174225,2.333333333333333,3.821209613333333,-0.74033904,2.2,18.0,3.5221391680000003,68.4,0.8366666666666667
19.76,7.567916457999999,2.673044689,27.09,0.06000000000000005,73.0,30.2,0.8600000000000001,1.59,139.0,15.1,5.0,80.33333333333333,0.0,-1.239999915,-1.1570915000000002,-1.239999915,3.0,5.1259228666666665,-1.1570915000000002,2.6,28.0,4.3049671200000015,83.0,0.86
10.61,6.596508714,1.7016369449999995,17.94,0.010000000000000007,56.0,19.6,0.6799999999999999,1.41,122.0,4.500000000000002,3.0,76.66666666666667,0.0,-1.239999915,-1.1570915000000002,-1.239999915,2.333333333333333,3.646154503333333,-1.1570915000000002,2.2,84.0,3.417106102,80.80000000000003,0.8766666666666667
17.1,7.311634665,2.416762896,24.43,0.15000000000000013,76.0,26.1,0.93,1.66,142.0,11.000000000000002,3.0,77.0,0.0,-1.239999915,-1.1570915000000002,-1.239999915,2.333333333333333,5.128958136666666,-1.1570915000000002,2.2,81.0,4.3067882819999985,81.0,0.83
6.83,6.096226278,1.2013545089999995,14.16,0.45,66.0,17.3,0.6020000000000001,1.3319999999999999,132.0,5.600000000000001,6.0,70.33333333333333,1.3333333333333333,-1.239999915,-1.1570915000000002,-1.239999915,3.333333333333333,4.4800334033333336,-1.1570915000000002,2.8,116.0,3.917433442,77.0,1.03
9.590000000000002,6.46904413,1.5741723610000005,16.92,0.06999999999999984,56.0,17.3,0.7,1.43,122.0,2.200000000000001,3.0,76.33333333333333,0.0,-1.239999915,-1.1570915000000002,-1.239999915,2.333333333333333,4.917560066666667,-1.1570915000000002,2.2,24.5,4.17994944,80.6,0.9033333333333332
7.4700000000000015,6.186721495,1.2918497259999997,14.8,0.53,85.0,17.3,0.6400000000000001,1.37,151.0,2.6000000000000014,7.0,70.0,1.6666666666666667,-1.239999915,-1.1570915000000002,-1.239999915,3.6666666666666665,5.245101409999998,-1.1570915000000002,3.0,366.0,4.376474246,76.80000000000003,1.0566666666666666
6.83,6.096226278,1.2013545089999995,14.16,0.29000000000000004,73.0,17.3,0.6020000000000001,1.3319999999999999,139.0,5.100000000000001,7.0,69.33333333333333,1.6666666666666667,-1.239999915,-1.1570915000000002,-1.239999915,3.6666666666666665,4.854516486666666,-1.1570915000000002,3.0,103.0,4.142123292000002,76.4,0.9766666666666668
8.72,6.356211501000001,1.461339732,16.05,0.49,96.0,17.3,0.6400000000000001,1.37,162.0,2.200000000000001,6.0,69.0,2.0,-1.239999915,-1.1570915000000002,-1.239999915,3.333333333333333,4.789361096666666,-1.1570915000000002,2.8,306.0,4.103030058,76.2,1.0433333333333334
8.36,6.308328617000001,1.413456848,15.69,0.45,88.0,17.3,0.6320000000000001,1.3619999999999999,154.0,2.200000000000001,6.0,68.66666666666667,1.6666666666666667,-1.239999915,-1.1570915000000002,-1.239999915,3.333333333333333,5.208534879999998,-1.1570915000000002,2.8,227.0,4.354534328,76.0,1.03
14.999999999999998,7.095825092999999,2.2009533240000003,22.33,0.030000000000000027,104.0,24.9,0.8760000000000001,1.6059999999999999,170.0,7.599999999999998,3.0,56.33333333333334,3.0,-0.250105562414,-0.15983096,-0.250105562414,2.333333333333333,3.597823796666667,-0.15983096,2.2,58.0,3.388107678,68.6,0.8366666666666667
19.76,7.567916457999999,2.673044689,27.09,0.020000000000000014,78.0,30.2,0.8600000000000001,1.59,144.0,12.9,5.0,80.66666666666666,0.0,-0.812174225,-0.74033904,-0.812174225,3.0,5.133663206666666,-0.74033904,2.6,5.0,4.3096113240000005,83.2,0.8333333333333333
17.9,7.39058945,2.4957176810000004,25.23,0.0,78.0,27.0,0.8900000000000001,1.62,144.0,9.7,4.0,79.0,0.0,-0.812174225,-0.74033904,-0.812174225,2.6666666666666665,5.354125026666667,-0.74033904,2.4000000000000004,12.0,4.441888415999999,82.2,0.8266666666666667
12.32,6.7997693120000005,1.904897543,19.65,0.13000000000000012,78.0,22.2,0.7590000000000001,1.489,144.0,4.899999999999999,4.0,78.66666666666666,0.0,-0.812174225,-0.74033904,-0.812174225,2.6666666666666665,3.79729012,-0.74033904,2.4000000000000004,53.0,3.507787472,82.0,0.8700000000000001
17.1,7.311634665,2.416762896,24.43,0.07000000000000006,78.0,26.1,0.93,1.66,144.0,8.8,3.0,77.33333333333333,0.0,-0.812174225,-0.74033904,-0.812174225,2.333333333333333,5.136698476666666,-0.74033904,2.2,48.0,4.311432485999998,81.2,0.8033333333333332
12.32,6.7997693120000005,1.904897543,19.65,0.07000000000000006,78.0,21.5,0.7590000000000001,1.489,144.0,4.199999999999998,3.0,77.0,0.0,-0.812174225,-0.74033904,-0.812174225,2.333333333333333,3.653894843333333,-0.74033904,2.2,51.0,3.4217503060000003,81.0,0.8500000000000001
15.42,7.140036982000001,2.245165213,22.75,0.049999999999999815,109.0,23.2,0.8700000000000001,1.6,175.0,6.199999999999998,4.0,65.33333333333334,2.6666666666666665,-2.76539356,-2.71997917,-2.76539356,2.6666666666666665,3.784781316666667,-2.71997917,2.4000000000000004,14.0,3.50028219,74.0,0.9233333333333332
14.54,7.046761753999999,2.1518899850000004,21.87,0.08999999999999986,109.0,22.4,0.8340000000000001,1.564,175.0,5.399999999999999,4.0,65.66666666666667,2.6666666666666665,-2.76539356,-2.71997917,-2.76539356,2.6666666666666665,3.9529879566666666,-2.71997917,2.4000000000000004,59.0,3.6012061739999996,74.2,0.9366666666666668
9.51,6.45883252,1.5639607509999998,16.84,0.15999999999999992,94.0,17.6,0.718,1.4480000000000002,160.0,0.6000000000000014,4.0,65.0,2.6666666666666665,-2.76539356,-2.71997917,-2.76539356,2.6666666666666665,3.3674814166666667,-2.71997917,2.4000000000000004,30.0,3.24990225,73.80000000000003,0.96
14.87,7.08202821,2.187156441,22.2,0.09000000000000008,104.0,24.9,0.8760000000000001,1.6059999999999999,170.0,7.899999999999999,3.0,54.33333333333334,3.0,-2.76539356,-2.71997917,-2.76539356,2.333333333333333,3.85936478,-2.71997917,2.2,0.0,3.545032268,67.4,0.8766666666666667
19.76,7.567916457999999,2.673044689,27.09,0.3500000000000001,73.0,30.2,0.8600000000000001,1.59,139.0,18.0,7.0,74.66666666666666,1.6666666666666667,-9.020565250339999,-8.87041076,-9.020565250339999,4.666666666666667,6.3458793333333325,-8.87041076,3.6,131.0,5.0369410000000014,79.6,0.9566666666666668
17.9,7.39058945,2.4957176810000004,25.23,0.3700000000000001,73.0,27.0,0.8900000000000001,1.62,139.0,14.8,7.0,73.0,1.6666666666666667,-9.020565250339999,-8.87041076,-9.020565250339999,4.333333333333334,6.566341153333332,-8.87041076,3.4000000000000004,148.0,5.169218092,78.6,0.95
11.49,6.702649876000001,1.807778107,18.82,0.24,73.0,22.2,0.6400000000000001,1.37,139.0,10.0,7.0,72.66666666666666,1.6666666666666667,-9.020565250339999,-8.87041076,-9.020565250339999,4.333333333333334,5.009506246666667,-8.87041076,3.4000000000000004,83.0,4.2351171480000005,78.4,0.9933333333333334
17.1,7.311634665,2.416762896,24.43,0.44000000000000017,76.0,26.1,0.93,1.66,142.0,13.900000000000002,7.0,71.33333333333333,1.6666666666666667,-9.020565250339999,-8.87041076,-9.020565250339999,4.0,6.348914603333332,-8.87041076,3.2,184.0,5.038762161999999,77.6,0.9266666666666667
10.61,6.596508714,1.7016369449999995,17.94,0.30000000000000004,73.0,19.6,0.6799999999999999,1.41,139.0,7.400000000000002,7.0,71.0,1.6666666666666667,-9.020565250339999,-8.87041076,-9.020565250339999,4.0,4.86611097,-8.87041076,3.2,187.0,4.149079982,77.4,0.9733333333333334
3.4000000000000004,5.557846758999999,0.6629749900000004,10.73,0.15999999999999992,73.0,17.3,0.5110000000000001,1.2409999999999999,139.0,5.600000000000001,7.0,64.66666666666666,3.0,-9.020565250339999,-8.87041076,-9.020565250339999,5.000000000000001,5.69998987,-8.87041076,3.8,13.0,4.649407322,73.6,1.1266666666666667
7.4700000000000015,6.186721495,1.2918497259999997,14.8,0.24,85.0,17.3,0.6400000000000001,1.37,151.0,5.100000000000001,7.0,64.33333333333333,3.333333333333333,-9.020565250339999,-8.87041076,-9.020565250339999,5.333333333333334,6.465057876666666,-8.87041076,4.0,263.0,5.108448126000001,73.4,1.153333333333333
3.18,5.519599495,0.6247277259999997,10.51,0.0,73.0,17.3,0.51,1.24,139.0,5.100000000000001,7.0,69.5,2.5,-9.020565250339999,-8.87041076,-9.020565250339999,4.5,5.32423809,-8.87041076,4.0,0.0,4.874097172000001,73.0,0.805
3.18,5.519599495,0.6247277259999997,10.51,0.0,73.0,17.3,0.51,1.24,139.0,5.100000000000001,7.0,69.5,2.5,-9.020565250339999,-8.87041076,-9.020565250339999,4.5,5.32423809,-8.87041076,4.0,0.0,4.874097172000001,73.0,0.805
8.72,6.356211501000001,1.461339732,16.05,0.2,96.0,17.3,0.6400000000000001,1.37,162.0,5.100000000000001,7.0,63.33333333333333,3.666666666666667,-9.020565250339999,-8.87041076,-9.020565250339999,5.000000000000001,6.009317563333332,-8.87041076,3.8,203.0,4.835003938,72.80000000000003,1.14
8.36,6.308328617000001,1.413456848,15.69,0.15999999999999992,88.0,17.3,0.6320000000000001,1.3619999999999999,154.0,5.100000000000001,7.0,63.0,3.333333333333333,-9.020565250339999,-8.87041076,-9.020565250339999,5.000000000000001,6.428491346666666,-8.87041076,3.8,124.0,5.086508208,72.6,1.1266666666666667
3.84,5.632800700000001,0.7379289309999999,11.17,0.11999999999999987,73.0,17.3,0.5190000000000001,1.249,139.0,5.300000000000002,7.0,62.66666666666666,3.333333333333333,-9.020565250339999,-8.87041076,-9.020565250339999,5.000000000000001,6.2085062833333335,-8.87041076,3.8,61.0,4.954517170000001,72.4,1.1133333333333333
9.590000000000002,6.46904413,1.5741723610000005,16.92,0.2200000000000002,73.0,17.3,0.7,1.43,139.0,5.100000000000001,7.0,70.66666666666666,1.6666666666666667,-9.020565250339999,-8.87041076,-9.020565250339999,4.0,6.137516533333333,-8.87041076,3.2,127.5,4.91192332,77.2,1.0
10.79,6.618497239,1.72362547,18.12,0.0199999999999998,104.0,17.6,0.7,1.43,170.0,5.400000000000002,7.0,62.33333333333333,4.0,-9.020565250339999,-8.87041076,-9.020565250339999,4.666666666666667,5.361573243333334,-8.87041076,3.6,15.0,4.446357346000001,72.2,1.08
10.85,6.625794375,1.730922606,18.18,0.029999999999999805,98.0,18.1,0.6990000000000001,1.429,164.0,5.900000000000002,7.0,62.0,3.666666666666667,-9.020565250339999,-8.87041076,-9.020565250339999,4.666666666666667,5.18343275,-8.87041076,3.6,94.0,4.3394730500000005,72.0,1.0833333333333337
5.68,5.926510976,1.0316392070000004,13.01,0.029999999999999805,87.0,17.3,0.591,1.321,153.0,5.100000000000001,7.0,61.66666666666666,4.0,-9.020565250339999,-8.87041076,-9.020565250339999,4.666666666666667,5.701166053333332,-8.87041076,3.6,69.0,4.650113032,71.80000000000003,1.0833333333333337
18.92,7.488872387000001,2.594000618,26.25,0.6099999999999999,79.0,28.5,0.98,1.71,145.0,16.5,6.0,70.66666666666666,1.6666666666666667,-2.27267753,-2.25289773,-2.27267753,3.6666666666666665,6.219847306666668,-2.25289773,3.0,247.0,4.961321784000001,77.2,0.95
18.92,7.488872387000001,2.594000618,26.25,0.69,96.0,28.5,0.98,1.71,162.0,12.7,6.0,71.33333333333333,2.0,-2.27267753,-2.25289773,-2.27267753,3.6666666666666665,6.020658586666666,-2.25289773,3.0,389.0,4.841808552,77.6,0.9766666666666668
15.42,7.140036982000001,2.245165213,22.75,0.09999999999999988,109.0,23.2,0.8700000000000001,1.6,175.0,5.899999999999999,4.0,68.33333333333334,2.6666666666666665,-3.0122553025,-2.97839076,-3.0122553025,3.0,3.750480293333333,-2.97839076,2.6,83.0,3.479701576,75.80000000000003,0.9066666666666668
10.61,6.596508714,1.7016369449999995,17.94,0.21,94.0,19.6,0.718,1.4480000000000002,160.0,2.3000000000000007,4.0,68.0,2.6666666666666665,-3.0122553025,-2.97839076,-3.0122553025,3.0,3.333180393333333,-2.97839076,2.6,99.0,3.2293216360000003,75.6,0.9433333333333334
14.87,7.08202821,2.187156441,22.2,0.040000000000000036,104.0,24.9,0.8760000000000001,1.6059999999999999,170.0,7.599999999999998,3.0,57.33333333333334,3.0,-3.0122553025,-2.97839076,-3.0122553025,2.6666666666666665,3.8250637566666663,-2.97839076,2.4,69.0,3.524451654,69.2,0.8600000000000001
12.32,6.7997693120000005,1.904897543,19.65,0.49,78.0,21.5,0.7590000000000001,1.489,144.0,9.5,6.0,68.66666666666666,1.6666666666666667,-0.812174225,-0.74033904,-0.812174225,3.333333333333333,4.996290156666666,-0.74033904,2.8,197.0,4.227187494000002,76.0,0.99
11.49,6.702649876000001,1.807778107,18.82,0.010000000000000007,79.0,22.2,0.7140000000000001,1.444,145.0,5.199999999999998,4.0,77.0,0.0,-2.76539356,-2.71997917,-2.76539356,2.6666666666666665,3.8354452866666655,-2.71997917,2.4000000000000004,35.0,3.530680572,81.0,0.91
19.76,7.567916457999999,2.673044689,27.09,0.020000000000000014,73.0,30.2,0.8700000000000001,1.6,139.0,12.9,5.0,81.0,0.0,-0.250105562414,-0.15983096,-0.250105562414,3.0,4.91027739,-0.15983096,2.6,45.0,4.1755798340000005,83.4,0.8333333333333333
17.9,7.39058945,2.4957176810000004,25.23,0.0,73.0,27.0,0.8900000000000001,1.62,139.0,9.7,4.0,79.33333333333334,0.0,-0.250105562414,-0.15983096,-0.250105562414,2.6666666666666665,5.13073921,-0.15983096,2.4000000000000004,28.0,4.307856926,82.4,0.8266666666666667
14.999999999999998,7.095825092999999,2.2009533240000003,22.33,0.13000000000000012,66.0,23.8,0.8700000000000001,1.6,132.0,6.5,4.0,79.0,0.0,-0.250105562414,-0.15983096,-0.250105562414,2.6666666666666665,3.5739043033333333,-0.15983096,2.4000000000000004,93.0,3.373755982,82.2,0.8700000000000001
17.1,7.311634665,2.416762896,24.43,0.07000000000000006,76.0,26.1,0.93,1.66,142.0,8.8,3.0,77.66666666666667,0.0,-0.250105562414,-0.15983096,-0.250105562414,2.333333333333333,4.91331266,-0.15983096,2.2,8.0,4.1774009959999985,81.4,0.8033333333333332
14.999999999999998,7.095825092999999,2.2009533240000003,22.33,0.07000000000000006,66.0,23.8,0.8700000000000001,1.6,132.0,6.5,3.0,77.33333333333334,0.0,-0.250105562414,-0.15983096,-0.250105562414,2.333333333333333,3.430509026666667,-0.15983096,2.2,11.0,3.2877188160000004,81.2,0.8500000000000001
14.999999999999998,7.095825092999999,2.2009533240000003,22.33,0.1499999999999999,66.0,23.8,0.8700000000000001,1.6,132.0,7.199999999999998,3.0,77.0,0.0,-0.250105562414,-0.15983096,-0.250105562414,2.333333333333333,4.70191459,-0.15983096,2.2,48.5,4.050562154,81.0,0.8766666666666667
14.999999999999998,7.095825092999999,2.2009533240000003,22.33,0.53,66.0,23.8,0.8700000000000001,1.6,132.0,12.1,6.0,71.0,1.3333333333333333,-0.250105562414,-0.15983096,-0.250105562414,3.333333333333333,4.264387926666666,-0.15983096,2.8,189.0,3.788046156,77.4,1.0033333333333334
14.999999999999998,7.095825092999999,2.2009533240000003,22.33,0.6100000000000001,85.0,23.8,0.8700000000000001,1.6,151.0,9.1,7.0,70.66666666666667,1.6666666666666667,-0.250105562414,-0.15983096,-0.250105562414,3.6666666666666665,5.029455933333333,-0.15983096,3.0,439.0,4.24708696,77.2,1.03
14.999999999999998,7.095825092999999,2.2009533240000003,22.33,0.3700000000000001,73.0,23.8,0.8700000000000001,1.6,139.0,11.6,7.0,70.0,1.6666666666666667,-0.250105562414,-0.15983096,-0.250105562414,3.6666666666666665,4.63887101,-0.15983096,3.0,176.0,4.012736006000002,76.80000000000003,0.95
14.999999999999998,7.095825092999999,2.2009533240000003,22.33,0.5700000000000001,96.0,23.8,0.8700000000000001,1.6,162.0,8.0,6.0,69.66666666666667,2.0,-0.250105562414,-0.15983096,-0.250105562414,3.333333333333333,4.57371562,-0.15983096,2.8,379.0,3.973642772,76.6,1.0166666666666666
14.999999999999998,7.095825092999999,2.2009533240000003,22.33,0.53,88.0,23.8,0.8700000000000001,1.6,154.0,8.3,6.0,69.33333333333334,1.6666666666666667,-0.250105562414,-0.15983096,-0.250105562414,3.333333333333333,4.992889403333333,-0.15983096,2.8,300.0,4.225147042,76.4,1.0033333333333334
14.999999999999998,7.095825092999999,2.2009533240000003,22.33,0.49,73.0,23.8,0.8700000000000001,1.6,139.0,11.8,6.0,69.0,1.6666666666666667,-0.250105562414,-0.15983096,-0.250105562414,3.333333333333333,4.77290434,-0.15983096,2.8,237.0,4.093156004000002,76.2,0.99
14.999999999999998,7.095825092999999,2.2009533240000003,22.33,0.3899999999999999,104.0,23.8,0.8700000000000001,1.6,170.0,6.5,5.0,68.66666666666667,2.333333333333333,-0.250105562414,-0.15983096,-0.250105562414,3.0,3.9259712999999996,-0.15983096,2.6,161.0,3.58499618,76.0,0.9566666666666668
14.999999999999998,7.095825092999999,2.2009533240000003,22.33,0.3999999999999999,98.0,23.8,0.8700000000000001,1.6,164.0,6.5,5.0,68.33333333333334,2.0,-0.250105562414,-0.15983096,-0.250105562414,3.0,3.7478308066666655,-0.15983096,2.6,82.0,3.4781118839999996,75.80000000000003,0.96
14.999999999999998,7.095825092999999,2.2009533240000003,22.33,0.3999999999999999,87.0,23.8,0.8700000000000001,1.6,153.0,10.0,5.0,68.0,2.333333333333333,-0.250105562414,-0.15983096,-0.250105562414,3.0,4.26556411,-0.15983096,2.6,107.0,3.788751866,75.6,0.96
14.999999999999998,7.095825092999999,2.2009533240000003,22.33,0.21,109.0,23.8,0.8700000000000001,1.6,175.0,6.5,4.0,67.66666666666667,2.6666666666666665,-0.250105562414,-0.15983096,-0.250105562414,2.6666666666666665,3.691446973333333,-0.15983096,2.4000000000000004,117.0,3.4442815839999996,75.4,0.8966666666666667
15.42,7.140036982000001,2.245165213,22.75,0.16999999999999993,109.0,23.8,0.8700000000000001,1.6,175.0,6.5,4.0,67.33333333333334,2.6666666666666665,-0.250105562414,-0.15983096,-0.250105562414,2.6666666666666665,3.5232403333333333,-0.15983096,2.4000000000000004,72.0,3.3433576,75.2,0.8833333333333333
14.999999999999998,7.095825092999999,2.2009533240000003,22.33,0.28,94.0,23.8,0.8700000000000001,1.6,160.0,6.5,4.0,67.0,2.6666666666666665,-0.250105562414,-0.15983096,-0.250105562414,2.6666666666666665,3.105940433333333,-0.15983096,2.4000000000000004,88.0,3.09297766,75.0,0.92
17.1,7.311634665,2.416762896,24.43,0.20000000000000015,76.0,26.1,0.93,1.66,142.0,8.8,4.0,80.33333333333333,0.0,-4.616039545,-4.27836489,-4.616039545,3.0,5.283947896666667,-4.27836489,2.6,101.0,4.399782138,83.0,0.8466666666666667
11.49,6.702649876000001,1.807778107,18.82,0.0199999999999998,55.0,22.2,0.7,1.43,121.0,5.599999999999998,4.0,79.66666666666666,0.0,-4.616039545,-4.27836489,-4.616039545,3.0,5.072549826666666,-4.27836489,2.6,44.5,4.2729432959999984,82.6,0.92
11.49,6.702649876000001,1.807778107,18.82,0.06000000000000005,56.0,22.2,0.6799999999999999,1.41,122.0,4.899999999999999,4.0,80.0,0.0,-4.616039545,-4.27836489,-4.616039545,3.0,3.801144263333333,-4.27836489,2.6,104.0,3.510099958,82.80000000000003,0.8933333333333334
11.49,6.702649876000001,1.807778107,18.82,0.3999999999999999,66.0,22.2,0.6400000000000001,1.37,132.0,10.5,6.0,73.66666666666666,1.3333333333333333,-4.616039545,-4.27836489,-4.616039545,4.0,4.635023163333333,-4.27836489,3.2,96.0,4.010427298,79.0,1.0466666666666666
11.49,6.702649876000001,1.807778107,18.82,0.24,73.0,22.2,0.6400000000000001,1.37,139.0,10.0,7.0,72.66666666666666,1.6666666666666667,-4.616039545,-4.27836489,-4.616039545,4.333333333333334,5.009506246666667,-4.27836489,3.4000000000000004,83.0,4.2351171480000005,78.4,0.9933333333333334
11.49,6.702649876000001,1.807778107,18.82,0.48,85.0,22.2,0.6400000000000001,1.37,151.0,7.5,7.0,73.33333333333333,1.6666666666666667,-4.616039545,-4.27836489,-4.616039545,4.333333333333334,5.40009117,-4.27836489,3.4000000000000004,346.0,4.4694681019999996,78.80000000000003,1.0733333333333337
11.49,6.702649876000001,1.807778107,18.82,0.3599999999999999,73.0,22.2,0.6400000000000001,1.37,139.0,10.2,6.0,71.66666666666666,1.6666666666666667,-4.616039545,-4.27836489,-4.616039545,4.0,5.143539576666667,-4.27836489,3.2,144.0,4.3155371460000005,77.80000000000003,1.0333333333333334
11.49,6.702649876000001,1.807778107,18.82,0.3999999999999999,88.0,22.2,0.6400000000000001,1.37,154.0,6.699999999999998,6.0,72.0,1.6666666666666667,-4.616039545,-4.27836489,-4.616039545,4.0,5.36352464,-4.27836489,3.2,207.0,4.447528183999999,78.0,1.0466666666666666
11.49,6.702649876000001,1.807778107,18.82,0.44,96.0,22.2,0.6400000000000001,1.37,162.0,6.399999999999999,6.0,72.33333333333333,2.0,-4.616039545,-4.27836489,-4.616039545,4.0,4.9443508566666665,-4.27836489,3.2,286.0,4.196023914,78.2,1.06
11.49,6.702649876000001,1.807778107,18.82,0.2599999999999998,104.0,22.2,0.7,1.43,170.0,4.899999999999999,5.0,71.33333333333333,2.333333333333333,-4.616039545,-4.27836489,-4.616039545,3.6666666666666665,4.296606536666666,-4.27836489,3.0,68.0,3.807377322,77.6,1.0
11.49,6.702649876000001,1.807778107,18.82,0.2699999999999998,87.0,22.2,0.6400000000000001,1.37,153.0,8.399999999999999,5.0,70.66666666666666,2.333333333333333,-4.616039545,-4.27836489,-4.616039545,3.6666666666666665,4.636199346666666,-4.27836489,3.0,14.0,4.011133008,77.2,1.0033333333333334
11.49,6.702649876000001,1.807778107,18.82,0.2699999999999998,98.0,22.2,0.6990000000000001,1.429,164.0,4.899999999999999,5.0,71.0,2.0,-4.616039545,-4.27836489,-4.616039545,3.6666666666666665,4.118466043333333,-4.27836489,3.0,11.0,3.700493026,77.4,1.0033333333333334
14.54,7.046761753999999,2.1518899850000004,21.87,0.07999999999999985,109.0,22.4,0.8340000000000001,1.564,175.0,5.099999999999998,4.0,70.33333333333333,2.6666666666666665,-4.616039545,-4.27836489,-4.616039545,3.333333333333333,4.06208221,-4.27836489,2.8,24.0,3.666662726,77.0,0.94
15.42,7.140036982000001,2.245165213,22.75,0.03999999999999981,109.0,23.2,0.8700000000000001,1.6,175.0,5.899999999999999,4.0,70.0,2.6666666666666665,-4.616039545,-4.27836489,-4.616039545,3.333333333333333,3.89387557,-4.27836489,2.8,21.0,3.5657387419999997,76.80000000000003,0.9266666666666667
11.49,6.702649876000001,1.807778107,18.82,0.1499999999999999,94.0,22.2,0.718,1.4480000000000002,160.0,4.899999999999999,4.0,69.66666666666666,2.6666666666666665,-4.616039545,-4.27836489,-4.616039545,3.333333333333333,3.47657567,-4.27836489,2.8,5.0,3.315358802,76.6,0.9633333333333334
19.76,7.567916457999999,2.673044689,27.09,0.1399999999999999,79.0,30.2,0.98,1.71,145.0,12.9,5.0,82.66666666666666,0.0,-2.27267753,-2.25289773,-2.27267753,3.333333333333333,6.357220356666668,-2.25289773,2.8,55.0,5.0437456140000005,84.4,0.7933333333333333
14.87,7.08202821,2.187156441,22.2,0.10000000000000007,104.0,24.9,0.8760000000000001,1.6059999999999999,170.0,7.599999999999998,4.0,59.0,3.0,-4.616039545,-4.27836489,-4.616039545,3.0,3.968459033333333,-4.27836489,2.6,35.0,3.61048882,70.2,0.8800000000000001
